c_std_hi,c_mean_hi,contribution_hi,lengths_hi,bins_hi,weights_hi,relweights_hi,c_std_lo,c_mean_lo,contribution_lo,lengths_lo,bins_lo,weights_lo,relweights_lo 
,,,4.596474761323447,,,,,,,39.00700887924722,,,
,,,51.97552230111897,,,,,,,5.0008985742624645,,,
,,,35.35749816402651,,,,,,,132.02372236052906,,,
,,,4.596474761323447,,,,,,,15.002695722787394,,,
,,,7.425074614445568,,,,,,,69.01240032482201,,,
,,,7.071499632805303,,,,,,,53.009524887182124,,,
,,,13.789424283970341,,,,,,,39.00700887924722,,,
,,,15.91087417381193,,,,,,,9.900099485927424,,,
,,,38.18609801714864,,,,,,,240.43098751538028,,,
,,,4.2428997796831815,,,,,,,5.657199706244242,,,
,,,12.37512435740928,,,,,,,15.557299192171666,,,
,,,9.900099485927424,,,,,,,80.61509581398045,,,
,,,142.49071760102686,,,,,,,5.657199706244242,,,
,,,145.02605865361147,,,,,,,46.67189757651499,,,
,,,184.0330675328587,,,,,,,401.6611791433412,,,
,,,48.00862631291966,,,,,,,39.600397943709694,,,
,,,7.00125800396745,,,,,,,33.94319823746545,,,
,,,140.77529486548838,,,,,,,2.828599853122121,,,
,,,70.0125800396745,,,,,,,4.2428997796831815,,,
,,,11.001976863377422,,,,,,,114.20471906980563,,,
,,,13.002336293082408,,,,,,,107.4867944186406,,,
,,,55.00988431688711,,,,,,,97.58669493271317,,,
,,,28.0050320158698,,,,,,,7.071499632805303,,,
,,,9.001617433672436,,,,,,,2.475024871481856,,,
,,,39.00700887924722,,,,,,,2.475024871481856,,,
,,,192.03450525167864,,,,,,,6.010774687884507,,,
,,,32.00575087527977,,,,,,,16.971599118732726,,,
,,,42.0075480238047,,,,,,,4.2428997796831815,,,
,,,13.002336293082408,,,,,,,47.73262252143579,,,
,,,156.98729184813493,,,,,,,17.32517410037299,,,
,,,5.657199706239097,,,,,,,90.51519529990787,,,
,,,36.77179809055413,,,,,,,103.59746962059768,,,
,,,13.789424283957798,,,,,,,162.02911380610385,,,
,,,6.717924651158928,,,,,,,20.003594297049858,,,
,,,11.314399412478194,,,,,,,6.001078289114957,,,
,,,8.485799559358645,,,,,,,4.000718859409972,,,
,,,21.214498898396613,,,,,,,6.001078289114957,,,
,,,73.54359618110826,,,,,,,21.00377401190235,,,
,,,74.60432112602808,,,,,,,18.003234867344872,,,
,,,19.446623990196894,,,,,,,7.00125800396745,,,
,,,6.717924651158928,,,,,,,37.00664944954224,,,
,,,48.086197503032324,,,,,,,101.01815120010178,,,
,,,8.485799559358645,,,,,,,9.001617433672436,,,
,,,22.982373806596332,,,,,,,23.004133441607337,,,
,,,7.425074614438815,,,,,,,219.03935755269595,,,
,,,6.717924651158928,,,,,,,37.00664944954224,,,
,,,8.485799559358645,,,,,,,2.000359429704986,,,
,,,4.596474761319266,,,,,,,101.01815120010178,,,
,,,22.628798824956387,,,,,,,91.01635405157685,,,
,,,43.48972274171306,,,,,,,148.5014922887763,,,
,,,29.70029845775526,,,,,,,21.214498898396613,,,
,,,55.15769713583119,,,,,,,49.500497429592095,,,
,,,4.242899779679322,,,,,,,67.88639647486916,,,
,,,29.70029845775526,,,,,,,4.596474761319266,,,
,,,17.00305515249238,,,,,,,100.76886976738392,,,
,,,57.010243746592096,,,,,,,19.446623990196894,,,
,,,62.01114232085456,,,,,,,158.4015917746947,,,
,,,171.0307312397763,,,,,,,7.071499632798871,,,
,,,80.01437718819943,,,,,,,19.80019897183684,,,
,,,2.000359429704986,,,,,,,137.54066785793805,,,
,,,105.01887005951176,,,,,,,74.95789610766803,,,
,,,108.01940920406923,,,,,,,38.53967299875385,,,
,,,10.001797148524929,,,,,,,14.496574247237685,,,
,,,36.006469734689745,,,,,,,85.21157057522639,,,
,,,8.001437718819943,,,,,,,27.93242354955554,,,
,,,14.0025160079349,,,,,,,103.24389463886352,,,
,,,15.002695722787394,,,,,,,191.99121503048934,,,
,,,27.00485230101731,,,,,,,12.728699339037968,,,
,,,3.0005391445574787,,,,,,,123.04409361070036,,,
,,,168.0301920952188,,,,,,,7.071499632798871,,,
,,,5.0008985742624645,,,,,,,7.071499632798871,,,
,,,26.004672586164816,,,,,,,49.14692244795216,,,
,,,169.00884122404673,,,,,,,19.80019897183684,,,
,,,14.850149228891135,,,,,,,31.114598384315034,,,
,,,37.4789480538681,,,,,,,114.5582940513417,,,
,,,12.728699339049545,,,,,,,19.80019897183684,,,
,,,5.657199706244242,,,,,,,87.68659544670601,,,
,,,6.364349669524772,,,,,,,28.639573512835426,,,
,,,31.82174834762386,,,,,,,8.001437718819943,,,
,,,33.236048274184924,,,,,,,24.00431315645983,,,
,,,12.728699339049545,,,,,,,109.01958891892173,,,
,,,9.900099485927424,,,,,,,104.01869034465926,,,
,,,40.30754790699022,,,,,,,16.002875437639887,,,
,,,130.8227432068981,,,,,,,44.75804223964906,,,
,,,27.578848567940682,,,,,,,51.00916545747714,,,
,,,44.55044768667341,,,,,,,43.007727738657195,,,
,,,106.77964445536007,,,,,,,11.001976863377422,,,
,,,37.4789480538681,,,,,,,94.01689319613433,,,
,,,30.761023402703067,,,,,,,107.01922948921674,,,
,,,20.15377395349511,,,,,,,21.00377401190235,,,
,,,5.657199706244242,,,,,,,13.002336293082408,,,
,,,9.900099485927424,,,,,,,58.01042346144459,,,
,,,6.010774687884507,,,,,,,68.01222060996952,,,
,,,5.657199706244242,,,,,,,61.01096260600207,,,
,,,19.800198971854847,,,,,,,137.02462093479153,,,
,,,5.0008985742624645,,,,,,,4.000718859409972,,,
,,,19.003414582197365,,,,,,,25.004492871312323,,,
,,,141.0253397942015,,,,,,,159.81589170139983,,,
,,,68.01222060996952,,,,,,,52.329097282759236,,,
,,,120.02156578229915,,,,,,,8.485799559366363,,,
,,,3.0005391445574787,,,,,,,67.17924651165038,,,
,,,389.8200438637591,,,,,,,59.40059691556454,,,
,,,45.00808716836218,,,,,,,4.2428997796831815,,,
,,,35.00629001983725,,,,,,,4.950049742963712,,,
,,,3.0005391445574787,,,,,,,113.85114408816537,,,
,,,9.001617433672436,,,,,,,4.950049742963712,,,
,,,9.001617433672436,,,,,,,100.4152947858353,,,
,,,4.000718859409972,,,,,,,14.142999265610605,,,
,,,22.003953726754844,,,,,,,84.1508456303831,,,
,,,22.003953726754844,,,,,,,28.28599853122121,,,
,,,29.005211730722294,,,,,,,77.78649596085833,,,
,,,107.01922948921674,,,,,,,9.900099485927424,,,
,,,12.002156578229915,,,,,,,6.364349669524772,,,
,,,134.02408179023405,,,,,,,2.1214498898415908,,,
,,,42.428997796793226,,,,,,,14.142999265610605,,,
,,,121.62979368414058,,,,,,,66.47209654836985,,,
,,,7.071499632798871,,,,,,,353.22140665862486,,,
,,,24.750248714796047,,,,,,,99.00099485927424,,,
,,,16.61802413707735,,,,,,,45.25759764995394,,,
,,,123.04409361070036,,,,,,,121.27621870261093,,,
,,,4.242899779679322,,,,,,,63.64349669524772,,,
,,,9.90009948591842,,,,,,,39.24682296206943,,,
,,,11.667974394118136,,,,,,,90.51519529990787,,,
,,,42.78257277843317,,,,,,,26.87169860466015,,,
,,,84.85799559358645,,,,,,,89.01599462187187,,,
,,,11.314399412478194,,,,,,,28.0050320158698,,,
,,,28.639573512835426,,,,,,,19.003414582197365,,,
,,,46.671897576472546,,,,,,,43.007727738657195,,,
,,,6.0107746878790405,,,,,,,8.001437718819943,,,
,,,123.04409361070036,,,,,,,9.001617433672436,,,
,,,3.182174834759492,,,,,,,105.01887005951176,,,
,,,16.61802413707735,,,,,,,85.0152757624619,,,
,,,4.242899779679322,,,,,,,7.00125800396745,,,
,,,7.071499632798871,,,,,,,44.00790745350969,,,
,,,4.242899779679322,,,,,,,28.0050320158698,,,
,,,65.41137160338955,,,,,,,6.001078289114957,,,
,,,2.8285998531195484,,,,,,,54.00970460203462,,,
,,,38.53967299875385,,,,,,,115.02066720803668,,,
,,,67.88639647486916,,,,,,,47.00844659806717,,,
,,,10.253674467558364,,,,,,,21.00377401190235,,,
,,,44.19687270499294,,,,,,,55.00988431688711,,,
,,,11.314399412478194,,,,,,,15.002695722787394,,,
,,,3.8893247980393792,,,,,,,30.407448421035145,,,
,,,55.00988431688711,,,,,,,19.093049008556953,,,
,,,4.000718859409972,,,,,,,3.5357498163994356,,,
,,,11.001976863377422,,,,,,,87.33302046506606,,,
,,,48.00862631291966,,,,,,,29.346723476115315,,,
,,,165.02965295066133,,,,,,,80.96867079554707,,,
,,,5.0008985742624645,,,,,,,3.8893247980393792,,,
,,,6.001078289114957,,,,,,,37.83252303547396,,,
,,,13.002336293082408,,,,,,,41.014697870233455,,,
,,,244.79398521014764,,,,,,,11.314399412478194,,,
,,,163.02929352095634,,,,,,,105.71891951034313,,,
,,,75.01347861393697,,,,,,,163.70521649929387,,,
,,,22.003953726754844,,,,,,,24.043098751516162,,,
,,,60.010782891149574,,,,,,,2.475024871479605,,,
,,,30.005391445574787,,,,,,,14.142999265597743,,,
,,,22.003953726754844,,,,,,,179.61609067309132,,,
,,,24.043098751516162,,,,,,,90.86877028146549,,,
,,,57.98629698895074,,,,,,,70.71499632798871,,,
,,,19.80019897183684,,,,,,,241.84528744172138,,,
,,,26.87169860463571,,,,,,,107.48679441854284,,,
,,,89.10089537326577,,,,,,,56.218422080751026,,,
,,,24.043098751516162,,,,,,,32.52889831087481,,,
,,,14.142999265597743,,,,,,,84.50442061194651,,,
,,,12.728699339037968,,,,,,,5.303624724599153,,,
,,,50.91479735615187,,,,,,,30.76102340267509,,,
,,,12.728699339037968,,,,,,,5.657199706239097,,,
,,,62.22919676863007,,,,,,,42.428997796793226,,,
,,,7.071499632798871,,,,,,,38.00682916439473,,,
,,,4.242899779679322,,,,,,,20.003594297049858,,,
,,,2.8285998531195484,,,,,,,41.00736830895221,,,
,,,32.52889831087481,,,,,,,120.02156578229915,,,
,,,141.42999265597743,,,,,,,4.000718859409972,,,
,,,74.95789610766803,,,,,,,5.0008985742624645,,,
,,,35.35749816399436,,,,,,,17.00305515249238,,,
,,,11.314399412478194,,,,,,,84.0150960476094,,,
,,,96.17239500606465,,,,,,,15.002695722787394,,,
,,,22.628798824956387,,,,,,,139.0249803644965,,,
,,,36.77179809055413,,,,,,,8.001437718819943,,,
,,,11.314399412478194,,,,,,,19.003414582197365,,,
,,,161.23019162781426,,,,,,,298.0535550260429,,,
,,,8.485799559358645,,,,,,,9.001617433672436,,,
,,,25.457398678075936,,,,,,,188.10189023244996,,,
,,,4.242899779679322,,,,,,,11.314399412478194,,,
,,,8.485799559358645,,,,,,,165.47309140749357,,,
,,,7.425074614438815,,,,,,,39.60039794367368,,,
,,,27.93242354955554,,,,,,,8.485799559358645,,,
,,,10.001797148524929,,,,,,,4.242899779679322,,,
,,,26.004672586164816,,,,,,,66.4720965483094,,,
,,,74.01329889908448,,,,,,,62.22919676863007,,,
,,,133.02390207538156,,,,,,,11.314399412478194,,,
,,,7.00125800396745,,,,,,,2.8285998531195484,,,
,,,6.001078289114957,,,,,,,11.314399412478194,,,
,,,18.003234867344872,,,,,,,12.728699339037968,,,
,,,108.7695439902086,,,,,,,50.91479735615187,,,
,,,46.008266883214674,,,,,,,77.78649596078758,,,
,,,4.000718859409972,,,,,,,15.557299192157517,,,
,,,104.01869034465926,,,,,,,164.05879148093382,,,
,,,5.0008985742624645,,,,,,,4.242899779679322,,,
,,,105.01887005951176,,,,,,,123.04409361070036,,,
,,,9.001617433672436,,,,,,,69.30069640142894,,,
,,,7.00125800396745,,,,,,,46.671897576472546,,,
,,,10.001797148524929,,,,,,,50.91479735615187,,,
,,,6.001078289114957,,,,,,,48.086197503032324,,,
,,,237.04259242004082,,,,,,,120.2154937575808,,,
,,,120.2154937575808,,,,,,,36.77179809055413,,,
,,,39.60039794367368,,,,,,,70.36142134634876,,,
,,,45.257597649912775,,,,,,,20.153773953476783,,,
,,,26.87169860463571,,,,,,,5.657199706239097,,,
,,,9.90009948591842,,,,,,,9.90009948591842,,,
,,,60.461321860430346,,,,,,,5.657199706239097,,,
,,,31.468173365954975,,,,,,,3.8893247980393792,,,
,,,7.071499632798871,,,,,,,67.88639647486916,,,
,,,26.518123622995766,,,,,,,67.01204089511702,,,
,,,29.70029845775526,,,,,,,80.01437718819943,,,
,,,25.81097365971588,,,,,,,41.00736830895221,,,
,,,18.73947402691701,,,,,,,26.004672586164816,,,
,,,103.24389463886352,,,,,,,22.003953726754844,,,
,,,90.51519529982555,,,,,,,106.01904977436425,,,
,,,7.425074614438815,,,,,,,2.000359429704986,,,
,,,14.142999265597743,,,,,,,69.01240032482201,,,
,,,48.086197503032324,,,,,,,9.001617433672436,,,
,,,42.428997796793226,,,,,,,17.00305515249238,,,
,,,3.182174834759492,,,,,,,22.003953726754844,,,
,,,3.182174834759492,,,,,,,128.0230035011191,,,
,,,42.428997796793226,,,,,,,238.0427721348933,,,
,,,9.546524504278477,,,,,,,20.003594297049858,,,
,,,50.91479735615187,,,,,,,4.000718859409972,,,
,,,54.80412215419125,,,,,,,25.004492871312323,,,
,,,20.86092391675667,,,,,,,86.01545547731439,,,
,,,11.314399412478194,,,,,,,29.70029845775526,,,
,,,11.314399412478194,,,,,,,33.94319823743458,,,
,,,13.08227432067791,,,,,,,9.546524504278477,,,
,,,134.35849302317854,,,,,,,239.37026257024178,,,
,,,54.80412215419125,,,,,,,29.70029845775526,,,
,,,54.80412215419125,,,,,,,63.289921713549894,,,
,,,21.00377401190235,,,,,,,8.83937454099859,,,
,,,41.00736830895221,,,,,,,282.85998531195486,,,
,,,59.01060317629708,,,,,,,49.500497429592095,,,
,,,4.000718859409972,,,,,,,13.789424283957798,,,
,,,209.03756040417102,,,,,,,24.043098751516162,,,
,,,51.00916545747714,,,,,,,5.657199706239097,,,
,,,11.001976863377422,,,,,,,6.717924651158928,,,
,,,10.001797148524929,,,,,,,16.61802413707735,,,
,,,138.02480064964402,,,,,,,2.8285998531195484,,,
,,,10.001797148524929,,,,,,,73.54359618110826,,,
,,,11.001976863377422,,,,,,,19.80019897183684,,,
,,,148.02659779816895,,,,,,,47.73262252139238,,,
,,,131.02354264567657,,,,,,,37.83252303547396,,,
,,,8.001437718819943,,,,,,,18.73947402691701,,,
,,,4.000718859409972,,,,,,,14.496574247237685,,,
,,,5.657199706239097,,,,,,,99.00099485918419,,,
,,,3.5357498163994356,,,,,,,196.94126477344855,,,
,,,2.121449889839661,,,,,,,5.657199706239097,,,
,,,11.314399412478194,,,,,,,6.717924651158928,,,
,,,7.7786495960787585,,,,,,,5.657199706239097,,,
,,,2.121449889839661,,,,,,,15.557299192157517,,,
,,,9.192949522638532,,,,,,,6.717924651158928,,,
,,,28.285998531195485,,,,,,,13.789424283957798,,,
,,,7.7786495960787585,,,,,,,13.08227432067791,,,
,,,31.82174834759492,,,,,,,20.153773953476783,,,
,,,4.242899779679322,,,,,,,38.53967299875385,,,
,,,14.85014922887763,,,,,,,55.15769713583119,,,
,,,12.021549375758081,,,,,,,94.40452009786493,,,
,,,10.607249449198306,,,,,,,189.03396610712116,,,
,,,38.186098017113906,,,,,,,12.002156578229915,,,
,,,26.16454864135582,,,,,,,6.001078289114957,,,
,,,185.9804403426103,,,,,,,7.00125800396745,,,
,,,7.7786495960787585,,,,,,,5.0008985742624645,,,
,,,10.607249449198306,,,,,,,47.758581384206536,,,
,,,56.57199706239097,,,,,,,10.001797148524929,,,
,,,84.15084563030656,,,,,,,10.001797148524929,,,
,,,65.7649465850295,,,,,,,114.02048749318419,,,
,,,2.121449889839661,,,,,,,16.002875437639887,,,
,,,3.5357498163994356,,,,,,,85.0152757624619,,,
,,,73.54359618110826,,,,,,,68.01222060996952,,,
,,,53.03624724599153,,,,,,,349.06272048352,,,
,,,41.014697870233455,,,,,,,87.01563519216688,,,
,,,68.947121419789,,,,,,,10.001797148524929,,,
,,,7.071499632798871,,,,,,,9.192949522638532,,,
,,,100.76886976738392,,,,,,,10.607249449198306,,,
,,,4.242899779679322,,,,,,,71.4221462912686,,,
,,,19.003414582197365,,,,,,,4.95004974295921,,,
,,,151.02713694272643,,,,,,,2.121449889839661,,,
,,,22.003953726754844,,,,,,,3.5357498163994356,,,
,,,8.001437718819943,,,,,,,110.31539427166238,,,
,,,30.005391445574787,,,,,,,5.657199706239097,,,
,,,2.000359429704986,,,,,,,70.71499632798871,,,
,,,76.01365832878946,,,,,,,31.82174834759492,,,
,,,25.004492871312323,,,,,,,4.95004974295921,,,
,,,23.004133441607337,,,,,,,271.54558589947663,,,
,,,47.00844659806717,,,,,,,52.32909728271164,,,
,,,124.02228464170912,,,,,,,178.90894070981145,,,
,,,9.001617433672436,,,,,,,19.093049008556953,,,
,,,7.00125800396745,,,,,,,73.54359618110826,,,
,,,187.03360667741617,,,,,,,12.021549375758081,,,
,,,22.003953726754844,,,,,,,33.94319823743458,,,
,,,11.001976863377422,,,,,,,89.10089537326577,,,
,,,15.002695722787394,,,,,,,24.750248714796047,,,
,,,8.001437718819943,,,,,,,17.67874908199718,,,
,,,73.01311918423198,,,,,,,25.457398678075936,,,
,,,21.00377401190235,,,,,,,10.607249449198306,,,
,,,17.00305515249238,,,,,,,77.0793459975077,,,
,,,65.01168146541204,,,,,,,34.65034820071447,,,
,,,53.38982222763148,,,,,,,180.32324063637122,,,
,,,21.568073880036557,,,,,,,48.79334746631221,,,
,,,8.83937454099859,,,,,,,36.06464812727424,,,
,,,2.475024871479605,,,,,,,10.960824430838251,,,
,,,67.88639647486916,,,,,,,14.142999265597743,,,
,,,4.242899779679322,,,,,,,49.14692244795216,,,
,,,89.10089537326577,,,,,,,38.186098017113906,,,
,,,22.628798824956387,,,,,,,8.001437718819943,,,
,,,220.98436352496472,,,,,,,36.006469734689745,,,
,,,6.717924651158928,,,,,,,13.002336293082408,,,
,,,7.071499632798871,,,,,,,8.001437718819943,,,
,,,123.04409361070036,,,,,,,98.0176120555443,,,
,,,49.500497429592095,,,,,,,11.001976863377422,,,
,,,8.485799559358645,,,,,,,8.001437718819943,,,
,,,21.568073880036557,,,,,,,53.009524887182124,,,
,,,11.667974394118136,,,,,,,102.76846570109365,,,
,,,2.8285998531195484,,,,,,,150.02695722787394,,,
,,,8.485799559358645,,,,,,,39.00700887924722,,,
,,,42.07542281515328,,,,,,,44.00790745350969,,,
,,,2.8285998531195484,,,,,,,75.01347861393697,,,
,,,9.90009948591842,,,,,,,67.01204089511702,,,
,,,26.87169860463571,,,,,,,117.02102663774167,,,
,,,16.97159911871729,,,,,,,7.00125800396745,,,
,,,8.132224577718702,,,,,,,23.004133441607337,,,
,,,4.242899779679322,,,,,,,12.002156578229915,,,
,,,39.60039794367368,,,,,,,10.001797148524929,,,
,,,65.05779662174962,,,,,,,103.01851062980677,,,
,,,2.475024871479605,,,,,,,6.001078289114957,,,
,,,2.8285998531195484,,,,,,,4.242899779679322,,,
,,,17.325174100357234,,,,,,,167.94811627897317,,,
,,,4.242899779679322,,,,,,,135.4192179680984,,,
,,,104.30461958378335,,,,,,,12.728699339037968,,,
,,,150.02695722787394,,,,,,,22.982373806596332,,,
,,,22.003953726754844,,,,,,,15.557299192157517,,,
,,,78.01401775849445,,,,,,,22.982373806596332,,,
,,,31.00557116042728,,,,,,,80.26152083226718,,,
,,,132.02372236052906,,,,,,,18.385899045277064,,,
,,,20.003594297049858,,,,,,,175.37319089341202,,,
,,,6.001078289114957,,,,,,,7.071499632798871,,,
,,,16.002875437639887,,,,,,,35.7110731456343,,,
,,,14.0025160079349,,,,,,,35.35749816399436,,,
,,,27.00485230101731,,,,,,,112.79041914314199,,,
,,,40.007188594099716,,,,,,,49.500497429592095,,,
,,,42.0075480238047,,,,,,,77.78649596078758,,,
,,,144.02587893875898,,,,,,,32.88247329251475,,,
,,,19.003414582197365,,,,,,,9.546524504278477,,,
,,,51.00916545747714,,,,,,,44.19687270499294,,,
,,,6.001078289114957,,,,,,,125.51911848217996,,,
,,,14.0025160079349,,,,,,,11.667974394118136,,,
,,,2.000359429704986,,,,,,,72.12929625454848,,,
,,,11.001976863377422,,,,,,,7.071499632798871,,,
,,,12.002156578229915,,,,,,,4.596474761319266,,,
,,,2.000359429704986,,,,,,,45.257597649912775,,,
,,,25.004492871312323,,,,,,,2.8285998531195484,,,
,,,14.142999265597743,,,,,,,62.22919676863007,,,
,,,8.485799559358645,,,,,,,57.98629698895074,,,
,,,77.78649596078758,,,,,,,55.51127211747114,,,
,,,16.97159911871729,,,,,,,4.000718859409972,,,
,,,254.57398678075936,,,,,,,230.04133441607337,,,
,,,90.51519529982555,,,,,,,231.79164891706523,,,
,,,65.05779662174962,,,,,,,76.01365832878946,,,
,,,90.51519529982555,,,,,,,11.001976863377422,,,
,,,73.54359618110826,,,,,,,95.01707291098683,,,
,,,9.90009948591842,,,,,,,11.001976863377422,,,
,,,8.485799559358645,,,,,,,7.00125800396745,,,
,,,24.043098751516162,,,,,,,161.02893409125136,,,
,,,21.214498898396613,,,,,,,10.001797148524929,,,
,,,8.485799559358645,,,,,,,14.0025160079349,,,
,,,4.242899779679322,,,,,,,140.025160079349,,,
,,,2.8285998531195484,,,,,,,32.00575087527977,,,
,,,60.81489684207029,,,,,,,20.003594297049858,,,
,,,2.8285998531195484,,,,,,,15.002695722787394,,,
,,,12.728699339037968,,,,,,,18.003234867344872,,,
,,,24.043098751516162,,,,,,,12.002156578229915,,,
,,,8.485799559358645,,,,,,,6.001078289114957,,,
,,,9.90009948591842,,,,,,,2.000359429704986,,,
,,,70.71499632798871,,,,,,,7.00125800396745,,,
,,,63.64349669518984,,,,,,,108.90109434510262,,,
,,,62.22919676863007,,,,,,,216.38788876364546,,,
,,,101.82959471230375,,,,,,,38.186098017113906,,,
,,,7.00125800396745,,,,,,,114.5582940513417,,,
,,,120.02156578229915,,,,,,,7.071499632798871,,,
,,,20.003594297049858,,,,,,,29.70029845775526,,,
,,,55.00988431688711,,,,,,,32.52889831087481,,,
,,,29.005211730722294,,,,,,,4.242899779679322,,,
,,,23.004133441607337,,,,,,,46.671897576472546,,,
,,,254.0456475725332,,,,,,,9.90009948591842,,,
,,,31.00557116042728,,,,,,,24.043098751516162,,,
,,,25.004492871312323,,,,,,,117.38689390446126,,,
,,,40.007188594099716,,,,,,,36.77179809055413,,,
,,,39.00700887924722,,,,,,,26.87169860463571,,,
,,,25.004492871312323,,,,,,,79.20079588734735,,,
,,,130.02336293082408,,,,,,,22.628798824956387,,,
,,,36.418223108914184,,,,,,,80.61509581390713,,,
,,,30.76102340267509,,,,,,,101.82959471230375,,,
,,,70.36142134634876,,,,,,,8.485799559358645,,,
,,,25.457398678075936,,,,,,,8.485799559358645,,,
,,,59.754171897150464,,,,,,,2.8285998531195484,,,
,,,12.728699339037968,,,,,,,57.98629698895074,,,
,,,5.657199706239097,,,,,,,7.071499632798871,,,
,,,3.8893247980393792,,,,,,,108.90109434510262,,,
,,,15.557299192157517,,,,,,,36.77179809055413,,,
,,,11.667974394118136,,,,,,,43.843297723353004,,,
,,,396.3575544183767,,,,,,,8.001437718819943,,,
,,,70.71499632798871,,,,,,,175.03145009918626,,,
,,,15.203724210517573,,,,,,,104.01869034465926,,,
,,,8.132224577718702,,,,,,,193.7848197526705,,,
,,,126.93341840873974,,,,,,,10.001797148524929,,,
,,,56.57199706239097,,,,,,,102.01833091495428,,,
,,,8.83937454099859,,,,,,,35.00629001983725,,,
,,,2.8285998531195484,,,,,,,23.004133441607337,,,
,,,14.142999265597743,,,,,,,76.01365832878946,,,
,,,140.3692677110576,,,,,,,45.00808716836218,,,
,,,64.70422164010967,,,,,,,130.02336293082408,,,
,,,10.253674467558364,,,,,,,29.005211730722294,,,
,,,7.00125800396745,,,,,,,40.007188594099716,,,
,,,6.001078289114957,,,,,,,44.19687270499294,,,
,,,8.001437718819943,,,,,,,28.639573512835426,,,
,,,7.00125800396745,,,,,,,8.83937454099859,,,
,,,8.001437718819943,,,,,,,25.10382369643599,,,
,,,11.001976863377422,,,,,,,234.77378780892252,,,
,,,55.00988431688711,,,,,,,8.132224577718702,,,
,,,10.001797148524929,,,,,,,51.26837233779182,,,
,,,2.000359429704986,,,,,,,25.457398678075936,,,
,,,8.001437718819943,,,,,,,7.071499632798871,,,
,,,9.001617433672436,,,,,,,19.446623990196894,,,
,,,15.002695722787394,,,,,,,40.66112288859351,,,
,,,28.0050320158698,,,,,,,85.21157057522639,,,
,,,266.0478041507631,,,,,,,63.99707167682978,,,
,,,17.00305515249238,,,,,,,21.214498898396613,,,
,,,95.01707291098683,,,,,,,182.79826550785083,,,
,,,45.00808716836218,,,,,,,90.51519529982555,,,
,,,10.001797148524929,,,,,,,32.175323329234864,,,
,,,8.001437718819943,,,,,,,3.182174834759492,,,
,,,339.0609233349951,,,,,,,12.375124357398024,,,
,,,13.002336293082408,,,,,,,83.44369566702667,,,
,,,164.05879148093382,,,,,,,113.14399412478194,,,
,,,23.335948788236273,,,,,,,107.48679441854284,,,
,,,77.0793459975077,,,,,,,11.001976863377422,,,
,,,3.5357498163994356,,,,,,,10.001797148524929,,,
,,,50.91479735615187,,,,,,,3.0005391445574787,,,
,,,21.214498898396613,,,,,,,3.0005391445574787,,,
,,,16.264449155437404,,,,,,,59.01060317629708,,,
,,,280.0313854588353,,,,,,,30.005391445574787,,,
,,,84.15084563030656,,,,,,,25.004492871312323,,,
,,,55.15769713583119,,,,,,,172.03091095462878,,,
,,,99.70814482246408,,,,,,,57.010243746592096,,,
,,,12.728699339037968,,,,,,,17.00305515249238,,,
,,,18.385899045277064,,,,,,,44.75804223964906,,,
,,,3.5357498163994356,,,,,,,61.01096260600207,,,
,,,25.457398678075936,,,,,,,79.01419747334694,,,
,,,119.50834379430093,,,,,,,63.01132203570705,,,
,,,16.264449155437404,,,,,,,4.000718859409972,,,
,,,10.607249449198306,,,,,,,28.0050320158698,,,
,,,4.95004974295921,,,,,,,11.001976863377422,,,
,,,7.7786495960787585,,,,,,,26.004672586164816,,,
,,,16.264449155437404,,,,,,,74.01329889908448,,,
,,,19.80019897183684,,,,,,,37.00664944954224,,,
,,,90.01617433672436,,,,,,,11.001976863377422,,,
,,,12.002156578229915,,,,,,,21.921648861676502,,,
,,,29.005211730722294,,,,,,,142.8442925825372,,,
,,,7.00125800396745,,,,,,,12.021549375758081,,,
,,,10.001797148524929,,,,,,,21.921648861676502,,,
,,,20.003594297049858,,,,,,,70.00784636470883,,,
,,,53.009524887182124,,,,,,,34.65034820071447,,,
,,,7.00125800396745,,,,,,,4.95004974295921,,,
,,,6.001078289114957,,,,,,,43.136147760073115,,,
,,,22.003953726754844,,,,,,,32.52889831087481,,,
,,,18.003234867344872,,,,,,,48.086197503032324,,,
,,,40.007188594099716,,,,,,,33.2360482741547,,,
,,,89.01599462187187,,,,,,,7.7786495960787585,,,
,,,46.008266883214674,,,,,,,12.021549375758081,,,
,,,3.0005391445574787,,,,,,,26.16454864135582,,,
,,,241.0433112794508,,,,,,,393.8825295468971,,,
,,,324.0582276122077,,,,,,,2.121449889839661,,,
,,,16.002875437639887,,,,,,,2.8285998531195484,,,
,,,179.61609067309132,,,,,,,19.80019897183684,,,
,,,11.314399412478194,,,,,,,68.59354643814905,,,
,,,254.57398678075936,,,,,,,50.91479735615187,,,
,,,24.043098751516162,,,,,,,2.8285998531195484,,,
,,,19.446623990196894,,,,,,,132.59061811497884,,,
,,,45.257597649912775,,,,,,,12.375124357398024,,,
,,,15.557299192157517,,,,,,,14.0025160079349,,,
,,,4.242899779679322,,,,,,,40.007188594099716,,,
,,,118.44761884938109,,,,,,,4.000718859409972,,,
,,,15.203724210517573,,,,,,,4.000718859409972,,,
,,,50.91479735615187,,,,,,,86.01545547731439,,,
,,,125.8726934638199,,,,,,,32.00575087527977,,,
,,,9.546524504278477,,,,,,,170.0305515249238,,,
